Player,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Pepe Reina,900.0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,66.0,69.0,197.0,198.0,58.0,109.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,302.0,390.0,5.0,0.0,0.0,0.0,0.0,0.0,236.0,1270.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Kiko Femenía,893.0,14,10,8.0,5.0,6.0,1.0,1.0,5.0,14.0,19.0,0.0,17.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,44.0,8.0,3.0,258.0,278.0,213.0,241.0,28.0,54.0,0.0,0.4,7.0,34.0,9.0,4.0,45.0,34.0,239.0,277.0,161.0,6.0,10.0,5.0,2.0,373.0,1999.0,1002.0,26.0,22.0,1.0,5.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Alberto Moreno,845.0,14,10,11.0,3.0,2.0,7.0,2.0,1.0,14.0,19.0,0.0,17.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,5.0,1.0,0.0,0.0,0.0,44.0,9.0,6.0,190.0,209.0,182.0,206.0,18.0,41.0,0.0,0.9,9.0,10.0,17.0,4.0,28.0,20.0,171.0,208.0,208.0,14.0,11.0,4.0,5.0,306.0,1611.0,845.0,23.0,20.0,2.0,10.0,2.0,0.0,8.0,1.0,0.0,22.0,1.0,0.0,0.0,0.3
Francis Coquelin,748.0,16,9,18.0,13.0,7.0,9.0,2.0,2.0,9.0,7.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,36.0,6.0,4.0,152.0,167.0,80.0,88.0,14.0,20.0,0.0,1.2,6.0,19.0,3.0,1.0,29.0,17.0,63.0,224.0,107.0,18.0,6.0,2.0,2.0,200.0,885.0,399.0,11.0,11.0,1.0,18.0,14.0,1.0,7.0,1.0,0.14,15.5,0.0,0.0,0.0,1.0
José Luis Morales,960.0,24,8,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,22.0,15.0,0.0,4.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,6.0,0.0,0.0,0.0,23.0,7.0,11.0,96.0,123.0,34.0,52.0,6.0,9.0,0.0,0.8,6.0,4.0,6.0,2.0,10.0,2.0,31.0,111.0,179.0,62.0,39.0,15.0,18.0,183.0,1322.0,665.0,37.0,19.0,23.0,16.0,10.0,4.0,29.0,17.0,0.14,14.1,0.0,0.0,0.0,4.5
Nicolas Jackson,793.0,15,8,7.0,6.0,2.0,5.0,0.0,2.0,2.0,3.0,0.0,19.0,13.0,1.0,1.0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,11.0,6.0,0.0,0.0,0.0,28.0,5.0,16.0,59.0,84.0,35.0,44.0,7.0,8.0,2.0,0.8,8.0,13.0,9.0,0.0,25.0,6.0,26.0,87.0,141.0,34.0,13.0,7.0,5.0,167.0,1363.0,661.0,22.0,13.0,6.0,32.0,23.0,2.0,16.0,7.0,0.13,13.8,0.0,0.0,0.0,2.5
Giovani Lo Celso,525.0,10,8,21.0,17.0,3.0,13.0,5.0,0.0,5.0,3.0,0.0,15.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,14.0,3.0,0.0,0.0,0.0,27.0,1.0,2.0,126.0,140.0,86.0,101.0,17.0,22.0,0.0,0.4,4.0,19.0,9.0,0.0,41.0,1.0,57.0,166.0,155.0,16.0,16.0,8.0,6.0,214.0,1249.0,518.0,12.0,10.0,4.0,14.0,13.0,1.0,14.0,3.0,0.07,20.1,0.0,0.0,0.0,1.4
Arnaut Danjuma,479.0,10,6,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,13.0,7.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,10.0,0.0,3.0,44.0,61.0,20.0,26.0,2.0,3.0,0.0,0.3,5.0,3.0,3.0,2.0,2.0,2.0,11.0,39.0,86.0,23.0,8.0,3.0,4.0,88.0,490.0,260.0,12.0,3.0,8.0,11.0,6.0,2.0,11.0,4.0,0.09,16.7,0.0,1.0,1.0,2.7
Johan Mojica,568.0,13,5,12.0,9.0,8.0,3.0,1.0,3.0,3.0,11.0,1.0,13.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,44.0,6.0,2.0,133.0,144.0,125.0,140.0,25.0,42.0,0.0,1.0,9.0,18.0,3.0,3.0,19.0,12.0,117.0,162.0,134.0,8.0,13.0,6.0,6.0,261.0,1681.0,817.0,25.0,13.0,5.0,8.0,5.0,0.0,1.0,1.0,0.0,20.5,0.0,0.0,0.0,0.0
Manu Trigueros,467.0,14,5,9.0,6.0,6.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,19.0,3.0,6.0,153.0,164.0,93.0,107.0,7.0,11.0,0.0,0.3,2.0,26.0,6.0,0.0,43.0,9.0,32.0,189.0,104.0,4.0,2.0,0.0,2.0,187.0,769.0,313.0,7.0,8.0,0.0,2.0,6.0,0.0,5.0,1.0,0.0,21.7,0.0,0.0,0.0,0.2
Aïssa Mandi,441.0,9,5,8.0,5.0,5.0,2.0,1.0,5.0,10.0,17.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,0.0,0.0,0.0,19.0,4.0,4.0,98.0,105.0,145.0,155.0,28.0,34.0,0.0,0.1,1.0,14.0,1.0,0.0,17.0,33.0,151.0,176.0,30.0,1.0,3.0,1.0,1.0,201.0,1004.0,486.0,5.0,6.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.1
Jorge Cuenca,356.0,6,4,6.0,4.0,4.0,2.0,0.0,5.0,5.0,28.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,17.0,9.0,4.0,83.0,89.0,133.0,143.0,21.0,40.0,0.0,0.2,1.0,15.0,2.0,0.0,20.0,40.0,167.0,155.0,6.0,3.0,0.0,0.0,0.0,202.0,1196.0,887.0,6.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,11.4,0.0,0.0,0.0,0.2
Ramón Terrats,237.0,4,3,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,8.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,80.0,86.0,29.0,35.0,12.0,18.0,1.0,0.6,3.0,13.0,6.0,1.0,23.0,3.0,27.0,76.0,68.0,10.0,13.0,7.0,5.0,110.0,548.0,310.0,12.0,5.0,2.0,5.0,4.0,0.0,7.0,2.0,0.0,25.8,0.0,0.0,0.0,0.5
Manu Morlanes,158.0,4,2,3.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,19.0,21.0,13.0,15.0,4.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,5.0,15.0,34.0,11.0,0.0,0.0,0.0,0.0,31.0,127.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Filip Jörgensen,90.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,18.0,19.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,91.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Mamadou Fall,30.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,8.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,10.0,4.0,0.0,1.0,0.0,1.0,10.0,39.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Haissem Hassan,24.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,4.0,5.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,7.0,0.0,4.0,2.0,1.0,13.0,133.0,19.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Fernando Niño,22.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,1.0,8.0,28.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,11.9,0.0,0.0,0.0,0.1
Diego Collado,6.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Alberto Del Moral,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Iker Álvarez,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlo,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pervis Estupiñán,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pascu,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Romero,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moi Gómez,2021.0,25,24,20.0,13.0,6.0,13.0,1.0,3.0,8.0,4.0,1.0,79.0,55.0,19.0,1.0,3.0,1.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,22.0,1.0,0.0,0.0,0.0,138.0,6.0,22.0,472.0,506.0,406.0,455.0,155.0,236.0,2.0,4.3,43.0,134.0,30.0,11.0,148.0,18.0,191.0,827.0,391.0,16.0,33.0,23.0,8.0,935.0,5274.0,2267.0,31.0,38.0,5.0,26.0,17.0,1.0,14.0,6.0,0.07,22.6,0.0,0.0,0.0,1.1
Lucas Torró,1825.0,24,23,36.0,24.0,22.0,11.0,3.0,2.0,29.0,46.0,1.0,18.0,14.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,135.0,49.0,40.0,373.0,426.0,269.0,315.0,46.0,76.0,0.0,0.3,6.0,63.0,0.0,0.0,77.0,64.0,264.0,635.0,180.0,26.0,16.0,8.0,5.0,486.0,2065.0,836.0,11.0,14.0,1.0,23.0,10.0,0.0,19.0,3.0,0.0,21.1,0.0,0.0,0.0,0.8
David García,1939.0,22,22,29.0,15.0,20.0,9.0,0.0,7.0,32.0,116.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,39.0,12.0,0.0,0.0,1.0,0.0,112.0,57.0,25.0,277.0,316.0,388.0,441.0,124.0,216.0,0.0,0.3,5.0,80.0,3.0,0.0,72.0,144.0,571.0,621.0,37.0,17.0,3.0,3.0,0.0,643.0,3112.0,1573.0,10.0,3.0,0.0,6.0,1.0,2.0,11.0,3.0,0.18,10.3,0.0,0.0,0.0,0.5
Ezequiel Ávila,1402.0,22,19,7.0,4.0,2.0,3.0,2.0,1.0,6.0,14.0,0.0,37.0,26.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,21.0,32.0,12.0,0.0,0.0,0.0,50.0,32.0,39.0,111.0,156.0,64.0,122.0,54.0,121.0,2.0,2.1,17.0,22.0,23.0,14.0,31.0,16.0,73.0,227.0,322.0,50.0,26.0,12.0,11.0,357.0,1599.0,600.0,19.0,14.0,5.0,35.0,16.0,7.0,48.0,19.0,0.1,22.5,1.0,2.0,3.0,5.8
Jon Moncayola,1639.0,25,17,35.0,24.0,18.0,11.0,6.0,4.0,10.0,24.0,1.0,38.0,31.0,0.0,0.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,22.0,8.0,2.0,1.0,0.0,0.0,125.0,15.0,11.0,285.0,319.0,316.0,365.0,106.0,181.0,0.0,0.8,14.0,102.0,13.0,5.0,98.0,41.0,259.0,582.0,233.0,10.0,3.0,1.0,1.0,565.0,2342.0,1237.0,18.0,15.0,1.0,20.0,6.0,0.0,30.0,6.0,0.0,24.4,0.0,0.0,0.0,1.2
Juan Cruz Armada,1533.0,19,17,18.0,10.0,13.0,2.0,3.0,6.0,12.0,39.0,0.0,30.0,24.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,7.0,1.0,0.0,0.0,0.0,70.0,14.0,12.0,275.0,307.0,238.0,310.0,44.0,104.0,0.0,0.9,14.0,52.0,15.0,10.0,50.0,72.0,270.0,436.0,179.0,4.0,13.0,6.0,4.0,427.0,2027.0,984.0,14.0,15.0,1.0,14.0,4.0,0.0,1.0,0.0,0.0,9.5,0.0,0.0,0.0,0.2
Unai García,1361.0,17,16,15.0,7.0,9.0,4.0,2.0,12.0,17.0,50.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,17.0,2.0,0.0,0.0,1.0,0.0,74.0,28.0,21.0,136.0,149.0,290.0,337.0,76.0,145.0,1.0,0.2,2.0,37.0,2.0,1.0,41.0,70.0,374.0,375.0,28.0,7.0,6.0,4.0,1.0,404.0,1942.0,1104.0,10.0,5.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,13.3,0.0,0.0,0.0,0.2
Ante Budimir,1103.0,20,14,10.0,4.0,0.0,6.0,4.0,0.0,2.0,12.0,0.0,21.0,16.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,28.0,17.0,7.0,1.0,0.0,0.0,26.0,59.0,63.0,75.0,109.0,26.0,53.0,0.0,5.0,0.0,0.5,8.0,5.0,2.0,0.0,12.0,12.0,21.0,144.0,180.0,70.0,16.0,6.0,7.0,155.0,746.0,277.0,14.0,13.0,7.0,43.0,21.0,2.0,33.0,10.0,0.06,11.7,0.0,0.0,0.0,3.6
Aitor Fernández,1170.0,13,13,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,27.0,28.0,117.0,124.0,163.0,327.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,427.0,508.0,4.0,0.0,0.0,0.0,0.0,0.0,277.0,1343.0,899.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Aimar Oroz,1161.0,20,13,14.0,7.0,4.0,5.0,5.0,1.0,14.0,5.0,0.0,40.0,31.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,37.0,2.0,0.0,0.0,0.0,56.0,12.0,20.0,218.0,247.0,98.0,127.0,18.0,29.0,1.0,0.9,13.0,26.0,14.0,0.0,47.0,4.0,60.0,266.0,261.0,31.0,35.0,16.0,14.0,362.0,1685.0,667.0,16.0,15.0,4.0,27.0,30.0,3.0,14.0,5.0,0.14,16.1,0.0,1.0,1.0,2.8
Sergio Herrera,1080.0,12,12,2.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,1.0,17.0,17.0,109.0,112.0,135.0,286.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,346.0,438.0,6.0,0.0,0.0,1.0,1.0,0.0,232.0,1418.0,863.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Manuel Sánchez,1124.0,19,11,30.0,21.0,20.0,5.0,5.0,3.0,10.0,26.0,0.0,33.0,29.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,60.0,8.0,5.0,290.0,326.0,148.0,184.0,27.0,53.0,1.0,1.8,13.0,39.0,16.0,12.0,56.0,34.0,157.0,327.0,255.0,22.0,18.0,6.0,10.0,367.0,1661.0,905.0,20.0,14.0,3.0,14.0,8.0,0.0,5.0,1.0,0.0,18.5,0.0,0.0,0.0,0.4
Abdessamad Ezzalzouli,848.0,18,11,18.0,12.0,8.0,7.0,3.0,0.0,3.0,4.0,0.0,29.0,15.0,2.0,8.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,20.0,22.0,0.0,0.0,0.0,0.0,33.0,1.0,7.0,129.0,157.0,68.0,94.0,14.0,24.0,2.0,2.4,6.0,6.0,18.0,7.0,24.0,4.0,47.0,163.0,264.0,28.0,55.0,29.0,14.0,303.0,2360.0,1244.0,48.0,31.0,20.0,37.0,28.0,1.0,19.0,5.0,0.05,19.1,1.0,0.0,0.0,1.3
Nacho Vidal,916.0,14,10,22.0,12.0,14.0,3.0,5.0,2.0,17.0,21.0,1.0,18.0,11.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,13.0,0.0,0.0,0.0,0.0,50.0,18.0,7.0,183.0,205.0,141.0,173.0,27.0,64.0,0.0,0.5,3.0,22.0,5.0,2.0,32.0,42.0,186.0,230.0,178.0,13.0,22.0,11.0,10.0,235.0,1033.0,447.0,14.0,7.0,2.0,13.0,10.0,0.0,8.0,1.0,0.0,18.9,0.0,0.0,0.0,0.5
Aridane Hernández,864.0,11,10,9.0,6.0,8.0,1.0,0.0,9.0,13.0,41.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,54.0,14.0,8.0,119.0,133.0,186.0,212.0,50.0,79.0,0.0,0.1,0.0,15.0,0.0,0.0,13.0,71.0,261.0,249.0,10.0,3.0,2.0,1.0,0.0,299.0,1361.0,658.0,2.0,2.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0
Darko Brašanac,959.0,23,8,25.0,17.0,11.0,10.0,4.0,2.0,12.0,9.0,0.0,19.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,14.0,3.0,0.0,1.0,0.0,43.0,13.0,12.0,148.0,164.0,104.0,128.0,11.0,18.0,1.0,0.6,7.0,33.0,6.0,2.0,40.0,12.0,76.0,228.0,146.0,23.0,9.0,4.0,2.0,218.0,1123.0,603.0,15.0,11.0,0.0,18.0,10.0,1.0,8.0,4.0,0.13,13.4,0.0,0.0,0.0,0.8
Rubén Peña,653.0,11,7,16.0,8.0,3.0,12.0,1.0,4.0,8.0,15.0,0.0,12.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,4.0,0.0,0.0,0.0,0.0,43.0,8.0,11.0,110.0,122.0,74.0,106.0,16.0,41.0,1.0,1.1,8.0,20.0,8.0,6.0,31.0,13.0,93.0,177.0,124.0,14.0,13.0,6.0,6.0,196.0,1188.0,642.0,17.0,13.0,3.0,17.0,6.0,0.0,11.0,2.0,0.0,22.3,0.0,0.0,0.0,1.1
Rubén García,715.0,19,6,13.0,5.0,8.0,4.0,1.0,1.0,8.0,9.0,0.0,38.0,19.0,15.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,50.0,8.0,22.0,162.0,182.0,67.0,94.0,40.0,72.0,2.0,1.3,16.0,16.0,8.0,1.0,31.0,9.0,55.0,198.0,228.0,19.0,12.0,6.0,6.0,264.0,1260.0,506.0,15.0,11.0,2.0,16.0,6.0,1.0,16.0,3.0,0.06,18.0,0.0,0.0,0.0,1.6
Kike Barja,562.0,15,6,5.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,24.0,19.0,3.0,2.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,10.0,4.0,0.0,0.0,0.0,30.0,5.0,1.0,82.0,103.0,42.0,72.0,13.0,34.0,2.0,1.3,13.0,3.0,14.0,10.0,15.0,1.0,35.0,102.0,182.0,20.0,36.0,14.0,17.0,230.0,1545.0,703.0,33.0,18.0,7.0,19.0,13.0,1.0,5.0,3.0,0.2,15.8,0.0,0.0,0.0,0.3
Diego Moreno,531.0,7,6,4.0,4.0,2.0,2.0,0.0,2.0,1.0,15.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,29.0,4.0,8.0,73.0,89.0,86.0,120.0,18.0,51.0,0.0,0.2,2.0,13.0,2.0,1.0,11.0,22.0,103.0,151.0,71.0,7.0,8.0,3.0,5.0,149.0,699.0,305.0,7.0,4.0,2.0,7.0,3.0,0.0,5.0,1.0,0.0,20.6,0.0,0.0,0.0,0.4
Kike,752.0,25,5,5.0,3.0,0.0,3.0,2.0,0.0,1.0,10.0,0.0,25.0,17.0,0.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,21.0,20.0,4.0,2.0,0.0,0.0,28.0,32.0,45.0,77.0,93.0,28.0,41.0,4.0,7.0,0.0,0.7,9.0,9.0,6.0,0.0,14.0,11.0,19.0,123.0,154.0,49.0,13.0,7.0,5.0,182.0,789.0,279.0,11.0,8.0,4.0,39.0,14.0,2.0,31.0,9.0,0.03,16.6,0.0,1.0,1.0,3.3
Pablo Ibáñez,430.0,12,5,13.0,4.0,4.0,7.0,2.0,1.0,6.0,12.0,0.0,12.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,0.0,0.0,0.0,26.0,13.0,17.0,56.0,66.0,41.0,57.0,12.0,23.0,1.0,0.1,7.0,16.0,2.0,0.0,27.0,15.0,55.0,119.0,54.0,11.0,6.0,4.0,1.0,119.0,661.0,331.0,6.0,2.0,2.0,9.0,7.0,0.0,7.0,4.0,0.0,23.3,0.0,0.0,0.0,0.6
