Player,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Diego Llorente,33.0,2,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jordan Majchrzak,14.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Felix Afena-Gyan,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pietro Boer,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luigi Cherubini,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giacomo Faticanti,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimitrios Keramitsis,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filippo Missori,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Oliveras,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niccolò Pisilli,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mile Svilar,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filippo Tripi,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davide Frattesi,2150.0,27,26,49.0,26.0,17.0,26.0,6.0,3.0,9.0,30.0,0.0,69.0,53.0,0.0,4.0,5.0,5.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,42.0,0.0,0.0,0.0,0.0,119.0,18.0,19.0,283.0,347.0,212.0,265.0,67.0,99.0,0.0,1.5,23.0,54.0,17.0,1.0,100.0,50.0,216.0,532.0,325.0,72.0,59.0,28.0,21.0,591.0,3547.0,1772.0,58.0,46.0,16.0,41.0,31.0,6.0,45.0,20.0,0.13,14.6,0.0,0.0,0.0,5.3
Andrea Consigli,2250.0,25,25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,7.0,0.0,138.0,138.0,354.0,357.0,347.0,574.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,895.0,1104.0,9.0,1.0,0.0,0.0,0.0,0.0,634.0,3086.0,1937.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Rogério,2095.0,25,24,28.0,16.0,17.0,5.0,6.0,5.0,25.0,53.0,0.0,52.0,41.0,6.0,1.0,1.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,19.0,26.0,0.0,0.0,0.0,0.0,120.0,17.0,22.0,533.0,579.0,444.0,538.0,136.0,244.0,2.0,1.2,15.0,84.0,33.0,17.0,122.0,70.0,579.0,732.0,335.0,18.0,27.0,16.0,6.0,865.0,5220.0,2999.0,64.0,41.0,8.0,18.0,4.0,0.0,9.0,3.0,0.0,21.8,0.0,0.0,0.0,0.4
Jeremy Toljan,1859.0,21,20,28.0,20.0,15.0,10.0,3.0,8.0,13.0,36.0,1.0,37.0,36.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,10.0,0.0,0.0,1.0,0.0,103.0,6.0,14.0,463.0,514.0,364.0,417.0,74.0,112.0,1.0,1.2,21.0,81.0,19.0,6.0,97.0,51.0,445.0,594.0,210.0,18.0,11.0,5.0,6.0,649.0,3284.0,1828.0,34.0,24.0,2.0,20.0,10.0,0.0,5.0,0.0,0.0,18.1,0.0,0.0,0.0,0.5
Armand Lauriente,1639.0,20,20,14.0,9.0,2.0,6.0,6.0,0.0,10.0,7.0,0.0,87.0,62.0,7.0,10.0,2.0,4.0,2.0,12.0,7.0,0.0,2.0,1.0,2.0,0.0,7.0,1.0,14.0,33.0,4.0,1.0,0.0,0.0,80.0,1.0,4.0,253.0,296.0,137.0,187.0,29.0,70.0,6.0,3.8,55.0,30.0,34.0,9.0,62.0,6.0,64.0,313.0,472.0,76.0,101.0,46.0,40.0,563.0,4744.0,2529.0,103.0,55.0,43.0,40.0,42.0,7.0,45.0,20.0,0.13,20.9,8.0,1.0,1.0,4.2
Gian Marco Ferrari,1714.0,23,19,21.0,15.0,10.0,10.0,1.0,16.0,20.0,71.0,3.0,12.0,10.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,24.0,0.0,0.0,2.0,0.0,79.0,32.0,16.0,239.0,264.0,426.0,470.0,111.0,164.0,0.0,0.1,1.0,50.0,2.0,0.0,64.0,164.0,562.0,477.0,37.0,10.0,2.0,0.0,1.0,589.0,3146.0,2000.0,10.0,6.0,0.0,7.0,1.0,1.0,6.0,1.0,0.17,10.3,0.0,0.0,0.0,1.1
Martin Erlic,1698.0,20,19,20.0,10.0,14.0,5.0,1.0,18.0,25.0,85.0,1.0,7.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,87.0,30.0,29.0,228.0,254.0,448.0,490.0,134.0,191.0,0.0,0.1,1.0,33.0,0.0,0.0,44.0,146.0,662.0,481.0,7.0,3.0,2.0,1.0,1.0,669.0,3125.0,1613.0,4.0,1.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,7.7,0.0,0.0,0.0,0.1
Andrea Pinamonti,1637.0,23,19,7.0,5.0,0.0,4.0,3.0,1.0,2.0,9.0,0.0,42.0,28.0,0.0,1.0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,15.0,18.0,5.0,1.0,0.0,0.0,25.0,30.0,64.0,161.0,218.0,51.0,89.0,7.0,15.0,0.0,1.4,12.0,12.0,11.0,2.0,20.0,9.0,20.0,278.0,277.0,92.0,25.0,9.0,14.0,289.0,1175.0,338.0,14.0,8.0,9.0,46.0,46.0,4.0,51.0,16.0,0.06,15.7,0.0,1.0,1.0,5.3
Maxime Lopez,1514.0,20,16,35.0,14.0,21.0,10.0,4.0,3.0,17.0,17.0,0.0,41.0,38.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,22.0,10.0,0.0,0.0,0.0,0.0,118.0,4.0,2.0,411.0,454.0,373.0,419.0,84.0,112.0,0.0,1.4,20.0,112.0,7.0,2.0,135.0,44.0,306.0,672.0,195.0,8.0,17.0,6.0,11.0,725.0,3984.0,1997.0,38.0,39.0,2.0,11.0,10.0,0.0,8.0,2.0,0.0,24.4,0.0,0.0,0.0,0.6
Domenico Berardi,1174.0,17,14,16.0,11.0,7.0,5.0,4.0,0.0,12.0,12.0,0.0,63.0,45.0,8.0,3.0,4.0,3.0,0.0,10.0,6.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,20.0,27.0,5.0,1.0,0.0,0.0,61.0,8.0,14.0,167.0,212.0,151.0,210.0,55.0,96.0,5.0,3.0,25.0,22.0,31.0,4.0,74.0,11.0,76.0,296.0,380.0,60.0,26.0,12.0,12.0,479.0,2178.0,876.0,28.0,18.0,12.0,43.0,19.0,6.0,53.0,11.0,0.04,22.5,4.0,4.0,5.0,7.2
Matheus Henrique,1196.0,19,12,14.0,8.0,6.0,5.0,3.0,3.0,10.0,6.0,0.0,44.0,37.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,24.0,1.0,0.0,0.0,0.0,60.0,9.0,13.0,222.0,251.0,190.0,207.0,45.0,60.0,0.0,0.8,19.0,54.0,9.0,0.0,69.0,18.0,108.0,368.0,195.0,17.0,35.0,19.0,9.0,433.0,2561.0,1270.0,22.0,29.0,2.0,15.0,8.0,2.0,15.0,9.0,0.13,18.6,0.0,0.0,0.0,1.3
Kristian Thorstvedt,1001.0,23,12,14.0,7.0,4.0,8.0,2.0,3.0,12.0,13.0,0.0,22.0,16.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,21.0,0.0,0.0,0.0,0.0,52.0,24.0,18.0,176.0,214.0,109.0,137.0,17.0,28.0,1.0,1.2,9.0,40.0,6.0,1.0,49.0,19.0,79.0,313.0,142.0,26.0,7.0,2.0,0.0,275.0,1430.0,740.0,26.0,12.0,5.0,17.0,11.0,2.0,16.0,7.0,0.13,16.1,0.0,0.0,0.0,1.9
Ruan,929.0,13,11,24.0,19.0,17.0,6.0,1.0,9.0,13.0,53.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,12.0,9.0,0.0,0.0,1.0,0.0,56.0,34.0,23.0,120.0,134.0,274.0,295.0,38.0,50.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,102.0,399.0,206.0,8.0,6.0,3.0,2.0,1.0,291.0,1269.0,563.0,2.0,1.0,0.0,2.0,4.0,0.0,4.0,1.0,0.0,10.1,0.0,0.0,0.0,0.4
Giorgos Kyriakopoulos,766.0,12,9,21.0,8.0,7.0,9.0,5.0,1.0,11.0,12.0,1.0,26.0,21.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,9.0,13.0,0.0,1.0,0.0,0.0,37.0,7.0,13.0,148.0,165.0,103.0,125.0,44.0,81.0,1.0,0.9,14.0,23.0,14.0,9.0,32.0,14.0,140.0,187.0,186.0,16.0,31.0,14.0,15.0,312.0,1875.0,1061.0,17.0,15.0,5.0,14.0,18.0,1.0,13.0,4.0,0.08,15.4,0.0,0.0,0.0,1.1
Pedro Obiang,706.0,15,9,25.0,16.0,11.0,12.0,2.0,1.0,7.0,13.0,0.0,8.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,42.0,14.0,17.0,135.0,159.0,109.0,122.0,35.0,50.0,1.0,0.1,2.0,19.0,1.0,0.0,32.0,28.0,113.0,268.0,38.0,2.0,5.0,2.0,3.0,203.0,775.0,266.0,0.0,3.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.3
Grégoire Defrel,683.0,16,8,7.0,6.0,3.0,2.0,2.0,0.0,1.0,4.0,0.0,10.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,8.0,3.0,0.0,0.0,0.0,21.0,1.0,17.0,74.0,82.0,30.0,35.0,3.0,8.0,0.0,0.1,7.0,8.0,0.0,0.0,7.0,5.0,24.0,98.0,92.0,18.0,15.0,5.0,10.0,129.0,595.0,199.0,8.0,6.0,2.0,19.0,9.0,1.0,10.0,7.0,0.1,13.6,0.0,0.0,0.0,2.1
Hamed Junior Traorè,591.0,11,6,11.0,6.0,4.0,6.0,1.0,0.0,2.0,0.0,1.0,26.0,21.0,5.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,35.0,3.0,5.0,87.0,101.0,68.0,83.0,20.0,34.0,3.0,0.8,17.0,17.0,7.0,3.0,26.0,3.0,43.0,142.0,127.0,24.0,15.0,4.0,9.0,194.0,1312.0,600.0,14.0,7.0,7.0,16.0,23.0,0.0,8.0,4.0,0.0,20.1,2.0,0.0,0.0,1.0
Kaan Ayhan,545.0,10,5,10.0,4.0,6.0,4.0,0.0,4.0,5.0,26.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,28.0,2.0,7.0,84.0,87.0,154.0,167.0,48.0,72.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,54.0,198.0,182.0,6.0,0.0,0.0,0.0,0.0,235.0,1168.0,744.0,8.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,37.5,0.0,0.0,0.0,0.0
Nadir Zortea,450.0,5,5,12.0,7.0,9.0,2.0,1.0,3.0,3.0,17.0,0.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,26.0,3.0,6.0,125.0,137.0,90.0,110.0,13.0,39.0,0.0,0.2,5.0,16.0,7.0,4.0,26.0,20.0,113.0,175.0,80.0,3.0,16.0,4.0,7.0,196.0,1105.0,669.0,16.0,11.0,0.0,7.0,2.0,0.0,4.0,1.0,0.0,26.2,0.0,0.0,0.0,0.1
Luca D'Andrea,316.0,5,5,4.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,15.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,13.0,2.0,3.0,32.0,42.0,24.0,31.0,3.0,6.0,1.0,0.4,10.0,6.0,3.0,2.0,9.0,0.0,17.0,61.0,53.0,12.0,11.0,3.0,6.0,81.0,535.0,314.0,11.0,4.0,5.0,11.0,7.0,0.0,7.0,3.0,0.0,17.0,0.0,0.0,0.0,0.3
Emil Ceide,332.0,14,3,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,11.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,12.0,1.0,3.0,46.0,57.0,22.0,32.0,3.0,5.0,0.0,0.5,6.0,4.0,8.0,1.0,13.0,0.0,20.0,45.0,86.0,25.0,19.0,5.0,12.0,100.0,664.0,426.0,22.0,6.0,14.0,7.0,5.0,0.0,4.0,0.0,0.0,15.8,0.0,0.0,0.0,0.2
Abdou Harroui,338.0,16,2,8.0,1.0,4.0,2.0,2.0,1.0,0.0,6.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,3.0,62.0,69.0,54.0,62.0,8.0,14.0,0.0,0.1,2.0,20.0,4.0,1.0,18.0,11.0,29.0,114.0,68.0,4.0,6.0,3.0,3.0,114.0,663.0,279.0,9.0,9.0,1.0,6.0,8.0,1.0,10.0,3.0,0.1,25.6,0.0,0.0,0.0,0.6
Nedim Bajrami,317.0,7,2,4.0,1.0,2.0,2.0,0.0,1.0,4.0,2.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,21.0,1.0,3.0,51.0,63.0,33.0,43.0,5.0,14.0,0.0,0.7,3.0,5.0,2.0,0.0,16.0,4.0,32.0,68.0,75.0,11.0,12.0,5.0,7.0,112.0,539.0,225.0,7.0,9.0,5.0,10.0,3.0,1.0,9.0,5.0,0.11,18.5,3.0,0.0,0.0,1.3
Riccardo Marchizza,181.0,7,2,2.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,42.0,45.0,37.0,45.0,8.0,22.0,1.0,0.1,2.0,8.0,2.0,1.0,7.0,7.0,34.0,69.0,28.0,0.0,4.0,1.0,3.0,76.0,288.0,156.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Gianluca Pegolo,180.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,13.0,31.0,32.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,198.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Agustín Álvarez Martínez,312.0,18,1,5.0,2.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,6.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,18.0,8.0,10.0,36.0,44.0,12.0,16.0,6.0,7.0,1.0,0.1,1.0,4.0,2.0,0.0,6.0,4.0,12.0,68.0,58.0,11.0,14.0,5.0,8.0,68.0,246.0,85.0,2.0,0.0,1.0,16.0,10.0,1.0,11.0,3.0,0.09,15.2,0.0,0.0,0.0,1.3
Mert Müldür,6.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Janis Antiste,52.0,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,8.0,11.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,9.0,7.0,1.0,1.0,0.0,1.0,14.0,49.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.3,0.0,0.0,0.0,0.2
Giacomo Raspadori,45.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,8.0,2.0,0.0,0.0,0.0,10.0,33.0,6.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Edoardo Pieragnolo,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filippo Romagna,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alessandro Russo,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gioele Zacchi,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastiano Luperto,2164.0,25,25,22.0,12.0,15.0,7.0,0.0,28.0,27.0,118.0,1.0,11.0,9.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,17.0,15.0,0.0,0.0,0.0,0.0,122.0,40.0,45.0,328.0,346.0,546.0,598.0,107.0,185.0,0.0,0.3,3.0,42.0,2.0,1.0,56.0,298.0,846.0,539.0,31.0,13.0,2.0,2.0,0.0,775.0,3586.0,1940.0,11.0,5.0,1.0,4.0,3.0,1.0,12.0,3.0,0.08,14.7,0.0,0.0,0.0,0.7
Guglielmo Vicario,2160.0,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,6.0,2.0,135.0,136.0,385.0,392.0,230.0,479.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,889.0,1077.0,1.0,0.0,0.0,0.0,0.0,0.0,656.0,3223.0,2099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Fabiano Parisi,2027.0,24,24,49.0,26.0,29.0,15.0,5.0,14.0,25.0,63.0,0.0,47.0,34.0,2.0,3.0,2.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,23.0,52.0,0.0,0.0,1.0,0.0,173.0,16.0,7.0,482.0,545.0,338.0,444.0,70.0,138.0,0.0,1.2,17.0,75.0,30.0,10.0,114.0,114.0,538.0,657.0,355.0,14.0,79.0,41.0,28.0,817.0,5053.0,3006.0,70.0,52.0,6.0,42.0,27.0,2.0,16.0,2.0,0.13,23.4,0.0,0.0,0.0,1.6
Filippo Bandinelli,1739.0,26,21,44.0,28.0,15.0,21.0,8.0,5.0,10.0,29.0,0.0,50.0,42.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,38.0,35.0,0.0,0.0,0.0,0.0,99.0,7.0,16.0,286.0,333.0,221.0,275.0,47.0,100.0,0.0,2.1,26.0,45.0,29.0,19.0,77.0,43.0,231.0,489.0,305.0,22.0,32.0,9.0,18.0,574.0,3061.0,1352.0,30.0,34.0,5.0,33.0,24.0,2.0,19.0,5.0,0.11,23.0,0.0,0.0,0.0,1.4
Răzvan Marin,1844.0,25,20,36.0,18.0,21.0,15.0,0.0,10.0,12.0,21.0,0.0,69.0,43.0,23.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,13.0,0.0,0.0,1.0,0.0,118.0,9.0,8.0,403.0,424.0,367.0,438.0,116.0,210.0,2.0,2.5,39.0,73.0,20.0,4.0,81.0,61.0,343.0,677.0,304.0,10.0,28.0,16.0,11.0,791.0,4133.0,1889.0,27.0,36.0,2.0,15.0,16.0,2.0,26.0,7.0,0.08,27.1,6.0,0.0,0.0,1.1
Martin Satriano,1617.0,25,20,13.0,8.0,5.0,6.0,2.0,0.0,3.0,19.0,0.0,31.0,19.0,0.0,3.0,5.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,15.0,26.0,5.0,0.0,0.0,0.0,50.0,40.0,50.0,138.0,186.0,68.0,103.0,11.0,22.0,1.0,1.4,13.0,16.0,9.0,1.0,21.0,16.0,61.0,239.0,274.0,71.0,46.0,17.0,27.0,326.0,1728.0,703.0,28.0,21.0,12.0,48.0,43.0,2.0,36.0,10.0,0.06,15.7,0.0,0.0,0.0,3.6
Ardian Ismajli,1675.0,20,18,36.0,28.0,22.0,14.0,0.0,26.0,23.0,104.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,12.0,0.0,0.0,0.0,1.0,73.0,40.0,24.0,205.0,222.0,400.0,442.0,62.0,102.0,0.0,0.3,3.0,19.0,1.0,0.0,31.0,201.0,630.0,375.0,23.0,16.0,1.0,1.0,0.0,550.0,2819.0,1391.0,7.0,2.0,0.0,2.0,1.0,0.0,9.0,2.0,0.0,12.0,0.0,0.0,0.0,0.7
Tommaso Baldanzi,1158.0,18,16,18.0,9.0,7.0,10.0,1.0,1.0,2.0,4.0,0.0,40.0,29.0,2.0,3.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,20.0,0.0,0.0,0.0,0.0,43.0,3.0,6.0,213.0,235.0,130.0,148.0,17.0,34.0,0.0,1.0,16.0,30.0,15.0,1.0,54.0,10.0,86.0,295.0,212.0,24.0,27.0,9.0,13.0,386.0,2341.0,1234.0,39.0,37.0,8.0,22.0,9.0,4.0,17.0,9.0,0.24,19.9,0.0,0.0,0.0,1.4
